work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2023,Senior,Full-time,Data Analyst,160000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,108000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,107250,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,300000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,119000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,285800,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,154600,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Manager,60795,Asia,hybrid,Asia,Large
2023,Junior,Full-time,Data Analyst,30000,South America,remote,North America,Small
2023,Intermediate,Full-time,Data Scientist,220000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,195000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Manager,168400,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,200000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,175000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,231250,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,138750,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,153000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,94000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,90000,North America,remote,North America,Medium
2023,Junior,Full-time,Data Scientist,124234,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Scientist,74540,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,109000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,79000,North America,onsite,North America,Medium
2022,Senior,Full-time,Machine Learning Engineer,84053,Europe,hybrid,Europe,Large
2023,Intermediate,Full-time,Machine Learning Engineer,50000,Other,onsite,Other,Small
2023,Senior,Full-time,Data Analyst,125600,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,141290,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,74178,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,85000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,220000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,205600,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,107500,North America,remote,North America,Medium
2023,Junior,Full-time,Data Scientist,12888,Asia,hybrid,Asia,Small
2023,Intermediate,Full-time,Data Analyst,52500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,84000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,125000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,110000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,200000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,135000,North America,onsite,North America,Medium
2022,Junior,Full-time,Data Analyst,48000,North America,hybrid,North America,Large
2023,Junior,Full-time,Machine Learning Engineer,120000,Europe,hybrid,Europe,Small
2023,Senior,Full-time,Data Engineer,170000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Engineer,150000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,200000,North America,remote,North America,Small
2023,Intermediate,Full-time,Data Scientist,80000,Africa,remote,Africa,Small
2023,Junior,Full-time,Data Analyst,12877,Europe,hybrid,Europe,Large
2022,Junior,Full-time,Machine Learning Engineer,6304,Europe,onsite,Europe,Small
2023,Intermediate,Full-time,Data Analyst,17509,Asia,hybrid,Asia,Medium
2023,Senior,Full-time,Data Scientist,257000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,77262,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Data Scientist,38631,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Other,140000,North America,remote,North America,Medium
2023,Senior,Full-time,Other,110000,North America,remote,North America,Medium
2023,Senior,Full-time,Research Scientist,151800,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,53654,Europe,hybrid,Europe,Large
2023,Senior,Full-time,Data Analyst,51508,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Data Analyst,40777,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Engineer,95000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,130000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,120000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,100000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Scientist,183310,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,102500,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,185000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,122000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,94000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,220000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,146000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,24740,Asia,hybrid,Asia,Large
2022,Intermediate,Full-time,Machine Learning Engineer,15897,Asia,remote,Asia,Medium
2023,Senior,Full-time,Data Scientist,145000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,128000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,182000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,122000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,94000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,77262,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Machine Learning Engineer,38631,Europe,onsite,Europe,Medium
2023,Director,Full-time,Data Scientist,300000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,135000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,105500,North America,onsite,North America,Medium
2022,Intermediate,Full-time,Data Scientist,110000,North America,remote,North America,Large
2023,Senior,Full-time,Data Scientist,168000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,78990,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Data Analyst,43809,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Data Scientist,153400,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,122700,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,205000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,145000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,87000,North America,onsite,North America,Medium
2023,Junior,Full-time,Data Scientist,50000,Asia,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,234100,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,203500,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,223800,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,172100,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,232200,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,167200,North America,remote,North America,Medium
2023,Senior,Full-time,Other,197000,North America,onsite,North America,Medium
2023,Senior,Full-time,Other,106000,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,180000,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,145000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Manager,225000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Manager,200000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,114000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,291500,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,196200,North America,onsite,North America,Medium
2023,Director,Full-time,Data Engineer,150900,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,168400,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,105200,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,95000,Europe,remote,Europe,Medium
2023,Intermediate,Full-time,Data Engineer,80000,Europe,remote,Europe,Medium
2023,Intermediate,Full-time,Data Analyst,116000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Analyst,72000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,207000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,167000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,145000,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,135000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,105000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Engineer,70000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,133800,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,96100,North America,remote,North America,Medium
2023,Intermediate,Full-time,Data Analyst,120000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,140000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Scientist,100000,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,120000,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Engineer,140000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,115000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,297300,North America,remote,North America,Medium
2023,Senior,Full-time,Data Scientist,198200,North America,remote,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,219000,North America,hybrid,North America,Large
2023,Senior,Full-time,Research Scientist,230000,North America,remote,North America,Medium
2023,Senior,Full-time,Research Scientist,196000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Engineer,110000,North America,onsite,North America,Medium
2023,Senior,Full-time,Research Scientist,126100,North America,onsite,North America,Large
2023,Senior,Full-time,Research Scientist,72000,North America,onsite,North America,Large
2023,Intermediate,Full-time,Machine Learning Engineer,175000,North America,remote,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,140000,North America,remote,North America,Medium
2023,Senior,Full-time,Data Analyst,240500,North America,onsite,North America,Medium
2023,Senior,Full-time,Data Analyst,137500,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,187500,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Data Scientist,165000,North America,onsite,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,72914,Europe,onsite,Europe,Large
2022,Junior,Part-time,Data Analyst,25216,Europe,remote,North America,Large
2023,Senior,Full-time,Research Scientist,165750,North America,onsite,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,225000,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,165750,North America,remote,North America,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,109006,Europe,onsite,Europe,Medium
2023,Intermediate,Full-time,Machine Learning Engineer,67141,Europe,onsite,Europe,Medium
2023,Senior,Full-time,Data Scientist,115000,North America,remote,North America,Medium
2023,Senior,Full-time,Machine Learning Engineer,275000,North America,onsite,North America,Medium
